,Student ID,student_name_x,gender_x,grade_x,school_name_x,reading_score_x,math_score_x,student_name_y,gender_y,grade_y,school_name_y,reading_score_y,math_score_y
271,541,Edward Lucas,M,10th,Huang High School,76,98,Edward Lucas,M,10th,Huang High School,76,98
272,543,Hannah Black,F,9th,Huang High School,80,94,Hannah Black,F,9th,Huang High School,80,94
273,546,Thomas Delgado,M,12th,Huang High School,86,80,Thomas Delgado,M,12th,Huang High School,86,80
274,547,Jeremy Sutton,M,9th,Huang High School,74,95,Jeremy Sutton,M,9th,Huang High School,74,95
275,549,Valerie Thompson,F,9th,Huang High School,97,94,Valerie Thompson,F,9th,Huang High School,97,94
276,550,John Schaefer,M,12th,Huang High School,96,86,John Schaefer,M,12th,Huang High School,96,86
277,551,Jesus Manning,M,11th,Huang High School,73,95,Jesus Manning,M,11th,Huang High School,73,95
278,552,Tyrone Lawson,M,10th,Huang High School,73,87,Tyrone Lawson,M,10th,Huang High School,73,87
279,556,Robert Aguilar,M,9th,Huang High School,88,82,Robert Aguilar,M,9th,Huang High School,88,82
280,558,Tracy Andrade,M,9th,Huang High School,96,77,Tracy Andrade,M,9th,Huang High School,96,77
281,561,Dr. Xavier Bell II,M,11th,Huang High School,84,91,Dr. Xavier Bell II,M,11th,Huang High School,84,91
282,562,Dawn Schultz,F,10th,Huang High School,96,88,Dawn Schultz,F,10th,Huang High School,96,88
283,564,Barbara Gonzalez,F,10th,Huang High School,94,92,Barbara Gonzalez,F,10th,Huang High School,94,92
284,565,Charles Yang,M,10th,Huang High School,79,70,Charles Yang,M,10th,Huang High School,79,70
285,566,David Gallagher,M,12th,Huang High School,77,79,David Gallagher,M,12th,Huang High School,77,79
286,567,Bethany Vargas,F,11th,Huang High School,91,87,Bethany Vargas,F,11th,Huang High School,91,87
287,568,Jennifer Schultz,F,12th,Huang High School,81,74,Jennifer Schultz,F,12th,Huang High School,81,74
288,573,Grace Palmer,F,10th,Huang High School,91,73,Grace Palmer,F,10th,Huang High School,91,73
289,574,Brandon Ramirez,M,10th,Huang High School,93,96,Brandon Ramirez,M,10th,Huang High School,93,96
290,575,Carol Smith,F,10th,Huang High School,72,87,Carol Smith,F,10th,Huang High School,72,87
291,576,Matthew Odom,M,9th,Huang High School,91,90,Matthew Odom,M,9th,Huang High School,91,90
292,578,Donna Kramer,F,11th,Huang High School,85,86,Donna Kramer,F,11th,Huang High School,85,86
293,579,Jonathan Snyder,M,10th,Huang High School,71,78,Jonathan Snyder,M,10th,Huang High School,71,78
294,580,Frank Howe,M,11th,Huang High School,80,89,Frank Howe,M,11th,Huang High School,80,89
295,581,Amy Beck,F,9th,Huang High School,83,83,Amy Beck,F,9th,Huang High School,83,83
296,582,Lori Holmes,F,9th,Huang High School,72,94,Lori Holmes,F,9th,Huang High School,72,94
297,583,Rebekah Hampton,F,11th,Huang High School,77,81,Rebekah Hampton,F,11th,Huang High School,77,81
298,584,Perry Bishop,M,9th,Huang High School,85,73,Perry Bishop,M,9th,Huang High School,85,73
299,585,Andrew Hanson MD,M,12th,Huang High School,73,73,Andrew Hanson MD,M,12th,Huang High School,73,73
300,586,Jody Hughes,F,11th,Huang High School,96,76,Jody Hughes,F,11th,Huang High School,96,76
301,587,Anna Garcia,F,11th,Huang High School,78,97,Anna Garcia,F,11th,Huang High School,78,97
302,588,Colleen Walker,F,11th,Huang High School,90,74,Colleen Walker,F,11th,Huang High School,90,74
303,590,Kristina Ford,F,10th,Huang High School,92,75,Kristina Ford,F,10th,Huang High School,92,75
304,592,Alexander Freeman,M,9th,Huang High School,73,86,Alexander Freeman,M,9th,Huang High School,73,86
305,594,Victor Rivera,M,11th,Huang High School,79,87,Victor Rivera,M,11th,Huang High School,79,87
306,597,Michael Briggs,M,10th,Huang High School,85,90,Michael Briggs,M,10th,Huang High School,85,90
307,598,Anna Andersen,F,9th,Huang High School,77,81,Anna Andersen,F,9th,Huang High School,77,81
308,600,Zachary Brooks,M,11th,Huang High School,91,72,Zachary Brooks,M,11th,Huang High School,91,72
309,601,Scott Jackson,M,12th,Huang High School,74,74,Scott Jackson,M,12th,Huang High School,74,74
310,604,Janice Collier,F,9th,Huang High School,91,85,Janice Collier,F,9th,Huang High School,91,85
311,605,Tina Barber,F,10th,Huang High School,96,80,Tina Barber,F,10th,Huang High School,96,80
312,606,Keith Rojas,M,12th,Huang High School,78,96,Keith Rojas,M,12th,Huang High School,78,96
313,609,Alexandra Thompson,F,10th,Huang High School,70,71,Alexandra Thompson,F,10th,Huang High School,70,71
314,610,Jacqueline Campbell,F,11th,Huang High School,78,92,Jacqueline Campbell,F,11th,Huang High School,78,92
315,611,Austin Clark,M,10th,Huang High School,71,85,Austin Clark,M,10th,Huang High School,71,85
316,612,Brooke Thomas,F,10th,Huang High School,86,95,Brooke Thomas,F,10th,Huang High School,86,95
317,613,Molly Smith,F,9th,Huang High School,96,72,Molly Smith,F,9th,Huang High School,96,72
318,615,Timothy Morris,M,12th,Huang High School,72,85,Timothy Morris,M,12th,Huang High School,72,85
319,616,Lauren White,F,10th,Huang High School,94,71,Lauren White,F,10th,Huang High School,94,71
320,617,Jessica Beltran,F,11th,Huang High School,82,72,Jessica Beltran,F,11th,Huang High School,82,72
321,618,Alexandra Jones,F,9th,Huang High School,75,76,Alexandra Jones,F,9th,Huang High School,75,76
322,619,Evelyn Rice,F,9th,Huang High School,87,75,Evelyn Rice,F,9th,Huang High School,87,75
323,620,Stephen Ellis,M,9th,Huang High School,72,93,Stephen Ellis,M,9th,Huang High School,72,93
324,621,Caroline Smith,F,12th,Huang High School,79,96,Caroline Smith,F,12th,Huang High School,79,96
325,624,Jordan Gross,F,9th,Huang High School,90,97,Jordan Gross,F,9th,Huang High School,90,97
326,625,Marie Harris,F,12th,Huang High School,78,79,Marie Harris,F,12th,Huang High School,78,79
327,627,Beverly Sheppard,F,11th,Huang High School,82,78,Beverly Sheppard,F,11th,Huang High School,82,78
328,628,Denise Solis,F,12th,Huang High School,96,82,Denise Solis,F,12th,Huang High School,96,82
329,633,Miguel Patterson,M,9th,Huang High School,82,80,Miguel Patterson,M,9th,Huang High School,82,80
330,634,John Simpson,M,10th,Huang High School,86,72,John Simpson,M,10th,Huang High School,86,72
331,636,Monica Davis,F,9th,Huang High School,86,84,Monica Davis,F,9th,Huang High School,86,84
332,637,James Fields,M,12th,Huang High School,95,88,James Fields,M,12th,Huang High School,95,88
333,638,Kevin Frederick,M,9th,Huang High School,93,74,Kevin Frederick,M,9th,Huang High School,93,74
334,640,Ronald Harris,M,9th,Huang High School,92,75,Ronald Harris,M,9th,Huang High School,92,75
335,641,Carol Stewart,F,10th,Huang High School,88,73,Carol Stewart,F,10th,Huang High School,88,73
336,643,James Sanchez,M,12th,Huang High School,91,84,James Sanchez,M,12th,Huang High School,91,84
337,645,Cody Williams,M,10th,Huang High School,72,98,Cody Williams,M,10th,Huang High School,72,98
338,646,Ernest Love,M,9th,Huang High School,87,93,Ernest Love,M,9th,Huang High School,87,93
339,647,Tommy Smith,M,9th,Huang High School,70,98,Tommy Smith,M,9th,Huang High School,70,98
340,648,Jared Anderson,M,11th,Huang High School,73,86,Jared Anderson,M,11th,Huang High School,73,86
341,651,Mr. Roberto Wright MD,M,11th,Huang High School,73,97,Mr. Roberto Wright MD,M,11th,Huang High School,73,97
342,654,Benjamin Williams,M,11th,Huang High School,72,96,Benjamin Williams,M,11th,Huang High School,72,96
343,655,Dean Perez,M,11th,Huang High School,92,94,Dean Perez,M,11th,Huang High School,92,94
344,656,Mr. Dale Miller,M,10th,Huang High School,94,87,Mr. Dale Miller,M,10th,Huang High School,94,87
345,660,William Hayes,M,9th,Huang High School,95,81,William Hayes,M,9th,Huang High School,95,81
346,661,Meghan Holloway,F,11th,Huang High School,92,97,Meghan Holloway,F,11th,Huang High School,92,97
347,662,Amy Coleman,F,12th,Huang High School,90,76,Amy Coleman,F,12th,Huang High School,90,76
348,665,Joseph Cortez,M,11th,Huang High School,86,97,Joseph Cortez,M,11th,Huang High School,86,97
349,666,Anita Moss,F,10th,Huang High School,97,81,Anita Moss,F,10th,Huang High School,97,81
350,668,Michael Li,M,11th,Huang High School,75,89,Michael Li,M,11th,Huang High School,75,89
351,670,Katie Dawson,F,10th,Huang High School,94,83,Katie Dawson,F,10th,Huang High School,94,83
352,672,Kathryn Turner,F,11th,Huang High School,81,80,Kathryn Turner,F,11th,Huang High School,81,80
353,674,Ryan Smith,M,10th,Huang High School,87,98,Ryan Smith,M,10th,Huang High School,87,98
354,675,Joshua Fernandez,M,11th,Huang High School,98,78,Joshua Fernandez,M,11th,Huang High School,98,78
355,676,Mia Roach,F,9th,Huang High School,86,80,Mia Roach,F,9th,Huang High School,86,80
356,677,William Rodriguez,M,11th,Huang High School,75,99,William Rodriguez,M,11th,Huang High School,75,99
357,678,Wanda Cruz,F,10th,Huang High School,74,77,Wanda Cruz,F,10th,Huang High School,74,77
358,679,Pamela Hall,F,11th,Huang High School,95,98,Pamela Hall,F,11th,Huang High School,95,98
359,680,David Smith,M,9th,Huang High School,76,93,David Smith,M,9th,Huang High School,76,93
360,681,Jason Brown,M,9th,Huang High School,98,85,Jason Brown,M,9th,Huang High School,98,85
361,682,Chelsea Alexander,F,12th,Huang High School,77,73,Chelsea Alexander,F,12th,Huang High School,77,73
362,683,Kimberly Tate,F,9th,Huang High School,72,88,Kimberly Tate,F,9th,Huang High School,72,88
363,684,Daniel Williams,M,10th,Huang High School,81,78,Daniel Williams,M,10th,Huang High School,81,78
364,687,Jessica Thompson,F,10th,Huang High School,84,92,Jessica Thompson,F,10th,Huang High School,84,92
365,691,Stephen Williamson,M,9th,Huang High School,71,94,Stephen Williamson,M,9th,Huang High School,71,94
366,692,Jennifer Strong,F,12th,Huang High School,88,87,Jennifer Strong,F,12th,Huang High School,88,87
367,693,Matthew Moore,M,12th,Huang High School,75,90,Matthew Moore,M,12th,Huang High School,75,90
368,694,Raymond Parker,M,9th,Huang High School,98,73,Raymond Parker,M,9th,Huang High School,98,73
369,695,Lee Evans,M,10th,Huang High School,93,95,Lee Evans,M,10th,Huang High School,93,95
370,696,Curtis Rodriguez,M,10th,Huang High School,77,90,Curtis Rodriguez,M,10th,Huang High School,77,90
371,698,Dawn Palmer,F,9th,Huang High School,89,86,Dawn Palmer,F,9th,Huang High School,89,86
372,699,Brianna Benson,F,11th,Huang High School,95,95,Brianna Benson,F,11th,Huang High School,95,95
373,700,Luis Watts,M,11th,Huang High School,83,99,Luis Watts,M,11th,Huang High School,83,99
374,704,Randy Wallace,M,10th,Huang High School,93,87,Randy Wallace,M,10th,Huang High School,93,87
375,705,Angela Simmons,F,11th,Huang High School,80,99,Angela Simmons,F,11th,Huang High School,80,99
376,706,Sandra Haley,F,11th,Huang High School,81,84,Sandra Haley,F,11th,Huang High School,81,84
377,707,George Morgan,M,10th,Huang High School,72,99,George Morgan,M,10th,Huang High School,72,99
378,709,Matthew Oliver,M,9th,Huang High School,92,95,Matthew Oliver,M,9th,Huang High School,92,95
379,711,Terry Khan,M,9th,Huang High School,89,85,Terry Khan,M,9th,Huang High School,89,85
380,714,Anthony Henderson,M,10th,Huang High School,83,74,Anthony Henderson,M,10th,Huang High School,83,74
381,717,Ryan Mcbride,M,10th,Huang High School,85,83,Ryan Mcbride,M,10th,Huang High School,85,83
382,718,Kyle Murillo,M,10th,Huang High School,97,76,Kyle Murillo,M,10th,Huang High School,97,76
383,720,Jeanette Simmons,F,11th,Huang High School,96,96,Jeanette Simmons,F,11th,Huang High School,96,96
384,721,Adam Vance,M,10th,Huang High School,72,73,Adam Vance,M,10th,Huang High School,72,73
385,726,Elizabeth Martinez,F,9th,Huang High School,78,99,Elizabeth Martinez,F,9th,Huang High School,78,99
386,727,Kristina Young,F,9th,Huang High School,95,83,Kristina Young,F,9th,Huang High School,95,83
387,731,Todd Williams,M,11th,Huang High School,98,79,Todd Williams,M,11th,Huang High School,98,79
388,733,Kyle Johnson,M,11th,Huang High School,93,92,Kyle Johnson,M,11th,Huang High School,93,92
389,734,Andrea Suarez,F,12th,Huang High School,92,93,Andrea Suarez,F,12th,Huang High School,92,93
390,735,Michael Sanchez,M,9th,Huang High School,72,91,Michael Sanchez,M,9th,Huang High School,72,91
391,736,Jaime Torres,F,11th,Huang High School,92,78,Jaime Torres,F,11th,Huang High School,92,78
392,739,Adrian Bowman,M,12th,Huang High School,92,79,Adrian Bowman,M,12th,Huang High School,92,79
393,741,Debra Maxwell,F,12th,Huang High School,96,94,Debra Maxwell,F,12th,Huang High School,96,94
394,743,Sonya Simmons,F,9th,Huang High School,92,96,Sonya Simmons,F,9th,Huang High School,92,96
395,744,Eric Miller,M,12th,Huang High School,88,90,Eric Miller,M,12th,Huang High School,88,90
396,746,Mary Monroe,F,10th,Huang High School,92,92,Mary Monroe,F,10th,Huang High School,92,92
397,748,Patrick Khan,M,9th,Huang High School,70,86,Patrick Khan,M,9th,Huang High School,70,86
398,749,Nathaniel Henson,M,12th,Huang High School,81,80,Nathaniel Henson,M,12th,Huang High School,81,80
399,758,Norman Moore,M,10th,Huang High School,86,72,Norman Moore,M,10th,Huang High School,86,72
400,759,Brian Atkins,M,9th,Huang High School,84,81,Brian Atkins,M,9th,Huang High School,84,81
401,760,Zachary Jones,M,12th,Huang High School,74,80,Zachary Jones,M,12th,Huang High School,74,80
402,761,Danielle Wong,F,10th,Huang High School,98,83,Danielle Wong,F,10th,Huang High School,98,83
403,762,Patricia Lane,F,12th,Huang High School,87,71,Patricia Lane,F,12th,Huang High School,87,71
404,763,Joshua Rose,M,9th,Huang High School,79,73,Joshua Rose,M,9th,Huang High School,79,73
405,764,Hannah Montes,F,10th,Huang High School,80,83,Hannah Montes,F,10th,Huang High School,80,83
406,766,Michael Jenkins,M,11th,Huang High School,93,96,Michael Jenkins,M,11th,Huang High School,93,96
407,767,James Scott,M,11th,Huang High School,78,81,James Scott,M,11th,Huang High School,78,81
408,770,Jasmine Lynch,F,12th,Huang High School,99,90,Jasmine Lynch,F,12th,Huang High School,99,90
409,774,Wendy Wilson,F,10th,Huang High School,76,79,Wendy Wilson,F,10th,Huang High School,76,79
410,775,Debbie Smith,F,10th,Huang High School,76,82,Debbie Smith,F,10th,Huang High School,76,82
411,778,Melissa Martinez,F,10th,Huang High School,98,90,Melissa Martinez,F,10th,Huang High School,98,90
412,779,Cory Howard,M,9th,Huang High School,90,77,Cory Howard,M,9th,Huang High School,90,77
413,781,Corey Boyer,M,9th,Huang High School,84,94,Corey Boyer,M,9th,Huang High School,84,94
414,783,Robert Hutchinson,M,11th,Huang High School,96,98,Robert Hutchinson,M,11th,Huang High School,96,98
415,784,David Hernandez,M,9th,Huang High School,98,87,David Hernandez,M,9th,Huang High School,98,87
416,786,Denise Johnson,F,9th,Huang High School,88,93,Denise Johnson,F,9th,Huang High School,88,93
417,787,Brandi Copeland,F,12th,Huang High School,82,72,Brandi Copeland,F,12th,Huang High School,82,72
418,789,Gregory Long,M,10th,Huang High School,94,74,Gregory Long,M,10th,Huang High School,94,74
419,791,Walter French,M,12th,Huang High School,88,70,Walter French,M,12th,Huang High School,88,70
420,792,Edwin Thompson,M,10th,Huang High School,99,89,Edwin Thompson,M,10th,Huang High School,99,89
421,797,David Howard,M,11th,Huang High School,75,93,David Howard,M,11th,Huang High School,75,93
422,800,Kevin Armstrong,M,10th,Huang High School,74,92,Kevin Armstrong,M,10th,Huang High School,74,92
423,806,Becky Moran,F,9th,Huang High School,93,84,Becky Moran,F,9th,Huang High School,93,84
424,808,Gabrielle Webb,F,12th,Huang High School,78,99,Gabrielle Webb,F,12th,Huang High School,78,99
425,810,Ryan Jenkins,M,9th,Huang High School,76,92,Ryan Jenkins,M,9th,Huang High School,76,92
426,811,Thomas Shepard,M,9th,Huang High School,86,89,Thomas Shepard,M,9th,Huang High School,86,89
427,812,Jeremiah Boyd,M,10th,Huang High School,73,70,Jeremiah Boyd,M,10th,Huang High School,73,70
428,814,Christina Anderson,F,11th,Huang High School,89,85,Christina Anderson,F,11th,Huang High School,89,85
429,816,Emily Bryant,F,9th,Huang High School,94,81,Emily Bryant,F,9th,Huang High School,94,81
430,818,Kathleen Owens,F,9th,Huang High School,76,97,Kathleen Owens,F,9th,Huang High School,76,97
431,819,John Davila,M,9th,Huang High School,91,84,John Davila,M,9th,Huang High School,91,84
432,822,Matthew Washington,M,10th,Huang High School,84,92,Matthew Washington,M,10th,Huang High School,84,92
433,824,Cristian Espinoza,M,11th,Huang High School,83,76,Cristian Espinoza,M,11th,Huang High School,83,76
434,825,Steven Fry,M,10th,Huang High School,79,93,Steven Fry,M,10th,Huang High School,79,93
435,826,David Miller,M,9th,Huang High School,83,85,David Miller,M,9th,Huang High School,83,85
436,827,Tamara Hernandez,F,12th,Huang High School,83,73,Tamara Hernandez,F,12th,Huang High School,83,73
437,828,Jordan Lewis,M,9th,Huang High School,86,78,Jordan Lewis,M,9th,Huang High School,86,78
438,829,Carol Anderson,F,9th,Huang High School,97,93,Carol Anderson,F,9th,Huang High School,97,93
439,830,Michael Moreno PhD,M,12th,Huang High School,97,77,Michael Moreno PhD,M,12th,Huang High School,97,77
440,832,Paul Anderson,M,9th,Huang High School,96,96,Paul Anderson,M,9th,Huang High School,96,96
441,838,Amy Henderson,F,10th,Huang High School,91,99,Amy Henderson,F,10th,Huang High School,91,99
442,840,Joseph Miranda,M,9th,Huang High School,71,79,Joseph Miranda,M,9th,Huang High School,71,79
443,841,Mackenzie Jones,F,9th,Huang High School,77,94,Mackenzie Jones,F,9th,Huang High School,77,94
444,842,Jon Espinoza,M,10th,Huang High School,77,87,Jon Espinoza,M,10th,Huang High School,77,87
445,845,Jennifer Munoz,F,10th,Huang High School,98,94,Jennifer Munoz,F,10th,Huang High School,98,94
446,849,David Jenkins,M,10th,Huang High School,73,93,David Jenkins,M,10th,Huang High School,73,93
447,852,Aaron Moore,M,9th,Huang High School,85,70,Aaron Moore,M,9th,Huang High School,85,70
448,854,Shawn Williams DVM,M,12th,Huang High School,90,84,Shawn Williams DVM,M,12th,Huang High School,90,84
449,858,Sierra Jackson,F,11th,Huang High School,95,81,Sierra Jackson,F,11th,Huang High School,95,81
450,863,Judy Hall,F,11th,Huang High School,82,74,Judy Hall,F,11th,Huang High School,82,74
451,864,Jennifer Fox,F,10th,Huang High School,76,93,Jennifer Fox,F,10th,Huang High School,76,93
452,865,Kenneth Moran,M,12th,Huang High School,99,76,Kenneth Moran,M,12th,Huang High School,99,76
453,866,Gerald Ferguson,M,11th,Huang High School,85,96,Gerald Ferguson,M,11th,Huang High School,85,96
454,868,Michael Reilly,M,12th,Huang High School,82,80,Michael Reilly,M,12th,Huang High School,82,80
455,871,Mrs. Paula Lee,F,9th,Huang High School,72,98,Mrs. Paula Lee,F,9th,Huang High School,72,98
456,872,Adrian Black,M,10th,Huang High School,99,85,Adrian Black,M,10th,Huang High School,99,85
457,876,Randy Mueller,M,9th,Huang High School,71,99,Randy Mueller,M,9th,Huang High School,71,99
458,877,Samantha Anderson,F,10th,Huang High School,78,92,Samantha Anderson,F,10th,Huang High School,78,92
459,878,Phillip Brown,M,11th,Huang High School,87,90,Phillip Brown,M,11th,Huang High School,87,90
